#{"t_start": 1747816997.7497945, "env_id": "None"}
r,l,t
1181.270545,200,1094.393747
665.916981,200,1094.671181
342.730947,46,1094.721831
429.618938,64,1094.822703
1752.490229,200,1095.069258
1537.150196,200,1095.345252
1541.106481,200,1095.604525
1425.282992,200,1095.865835
1266.183201,200,1098.714189
1116.873588,200,1099.008222
1186.648878,200,1099.348259
1074.175685,200,1099.628663
1342.500457,200,1099.873598
1150.456373,200,1100.158434
1352.888506,200,1100.418019
1342.766471,200,1100.688537
1137.781304,200,1100.958836
757.068042,200,1101.20153
982.402417,200,1104.280944
1788.588171,200,1104.637479
659.538542,200,1104.990505
802.266746,200,1105.279859
1532.151797,200,1105.530403
1189.316106,200,1105.805926
797.095506,200,1106.075729
567.334929,200,1106.353796
302.062167,41,1106.402542
1277.679447,200,1106.746064
1206.022371,200,1107.04318
433.866041,82,1107.157157
259.671505,38,1107.206406
915.62239,200,1110.074579
1478.092455,200,1110.329505
272.784779,36,1110.373565
1550.987191,200,1110.644275
1521.466754,200,1110.915029
248.011921,38,1110.966837
1677.331167,200,1111.283708
1492.683329,200,1111.790595
841.57668,200,1112.064603
1190.368033,200,1112.334477
1512.097399,200,1112.620002
1437.854945,200,1115.590291
276.262767,52,1115.689242
1700.897061,200,1115.977632
1691.847072,200,1116.244724
976.868809,200,1116.543917
1534.36269,200,1116.883405
1425.391915,200,1117.138175
1011.655728,200,1117.412351
1186.435974,200,1117.693242
145.024494,13,1117.709232
1038.000685,200,1117.955991
1290.165772,200,1118.347441
1083.838931,200,1121.219936
559.729959,200,1121.625051
1070.085204,200,1121.944561
1185.900943,200,1122.207026
776.355225,200,1122.497394
1300.56143,200,1122.748552
953.385341,200,1123.030795
1030.612547,200,1123.303128
1058.133812,200,1123.581944
1013.129139,200,1123.878994
837.896473,200,1124.220716
922.917727,121,1127.007522
1485.619076,200,1127.276984
1303.706407,200,1127.543707
1088.113453,200,1127.793274
940.292374,200,1128.071197
723.328658,200,1128.327703
1059.274638,200,1128.59935
764.035332,200,1128.922422
739.496674,200,1129.255865
989.793524,200,1129.535306
1550.345942,200,1132.557511
1064.785257,200,1132.853737
1008.750729,200,1133.098248
858.831415,200,1133.395409
1658.627467,200,1133.651685
1262.284251,200,1133.9767
723.512643,124,1134.194099
222.416602,21,1134.231164
174.111943,22,1134.259789
1503.349322,200,1134.499004
984.933056,200,1134.784566
1228.708385,200,1135.042825
206.130225,25,1135.090938
1083.491631,200,1135.348026
1534.96629,200,1138.163157
1240.516363,200,1138.43853
949.288668,200,1138.718193
1553.174805,200,1139.074578
806.786329,200,1139.352122
1592.816276,200,1139.611996
1313.82933,200,1139.875491
231.85191,28,1139.910152
837.437841,200,1140.157771
1224.230903,200,1140.445903
734.056119,200,1140.715187
827.806587,200,1143.747253
1537.166323,198,1144.129759
1052.194648,200,1144.393581
1498.54757,200,1144.648934
878.75016,200,1145.03065
307.995867,34,1145.07323
1003.789936,200,1145.354156
1109.257383,200,1145.627309
781.377096,200,1145.895115
960.945847,200,1146.187973
1718.713355,200,1146.564239
865.857853,200,1149.602208
1454.195536,200,1149.878233
947.023742,200,1150.146427
1216.780548,200,1150.398201
1127.435495,200,1150.673586
154.225708,13,1150.689585
878.030691,200,1150.956625
1512.004134,200,1151.284961
606.995553,200,1151.609841
1062.999283,200,1151.867507
1069.618105,200,1152.116039
940.164268,200,1155.233375
1113.98977,200,1155.520513
1612.010768,200,1155.789124
1153.986182,200,1156.068341
930.068505,200,1156.442277
1146.808862,200,1156.701305
235.612277,25,1156.753208
792.356904,200,1157.015335
1277.182705,200,1157.299613
1635.210553,200,1157.540415
886.580584,200,1157.806812
175.95685,24,1157.84984
694.179276,200,1162.689664
1509.75304,200,1162.960639
937.958469,200,1163.243112
312.49004,41,1163.277373
983.002612,200,1163.543588
999.449635,200,1163.868449
1195.686269,200,1164.189397
792.473154,200,1164.448767
1281.789194,200,1164.716569
1522.764894,200,1164.97764
1380.508761,200,1165.251714
800.226385,200,1168.135702
1309.516814,200,1168.4092
926.669482,200,1168.708591
888.006748,200,1169.050869
1084.489683,200,1169.329306
1152.247585,200,1169.588698
878.408049,200,1169.843614
1595.372623,200,1170.118389
917.352116,200,1170.401634
902.369803,200,1170.654596
1079.471115,200,1173.799564
1609.505528,200,1174.157987
1146.645545,200,1174.430284
1555.185211,200,1174.784484
673.354652,200,1175.261291
820.377349,200,1175.649008
1090.633686,200,1175.950054
1313.920118,200,1176.273896
1341.075026,200,1176.651636
1572.877651,200,1176.991755
1466.711485,200,1180.46485
1131.157589,200,1180.88061
1299.005972,200,1181.283549
1379.296913,200,1181.706463
749.357272,200,1182.052017
1028.642712,200,1182.38156
1057.971474,200,1182.716653
857.429287,200,1183.007388
1397.316383,200,1183.287393
641.487872,200,1183.55686
1054.015663,200,1183.921682
1119.76834,200,1187.706124
1482.337762,200,1188.058997
1196.624877,200,1188.639491
252.83251,26,1188.746375
1666.931248,200,1189.268348
1202.083981,200,1189.59653
1083.523799,200,1189.955886
1060.450231,200,1190.317336
861.110466,200,1190.587635
1384.316569,200,1190.86149
1605.383296,200,1191.133643
1252.71189,200,1194.07411
1602.204134,200,1194.44833
774.031602,200,1194.760131
1382.417539,200,1195.056488
1256.503565,200,1195.374948
1503.49,200,1195.749451
1725.19024,200,1196.109941
