#{"t_start": 1750312550.00686, "env_id": "None"}
r,l,t
28.689467,-23.099325,250,1677.349375
8.9482,172,1678.290181
20.031064,50,1678.632235
-11.020072,73,1679.161865
26.856547,26,1679.354093
25.546184,17,1679.476123
30.33778,27,1679.819798
20.858116,48,1680.103018
-19.688063,250,1681.59883
27.305793,18,1681.740997
24.515489,33,1681.959032
25.624609,25,1682.104777
14.099111,28,1682.265841
21.729729,22,-50.600588,250,1682.673836
-171.077702,250,1684.234001
13.431997,35,1684.446669
10.259871,64,1684.808861
-19.691577,250,1686.228884
27.311798,39,1686.463809
5.682577,46,1686.764777
14.620214,24,1686.957245
16.112477,91,1703.984561
28.800539,20,1704.090771
-53.648313,250,1705.631967
25.123544,19,1705.732848
22.24301,105,1706.290948
-11.126078,76,1706.730074
-15.550318,54,1707.147989
12.012821,64,1707.484509
-197.513562,209,1708.770533
23.88822,30,1708.98791
22.572475,55,1709.404283
-35.260024,87,1710.078377
-29.680007,250,1711.971069
25.349542,29,1712.223579
20.096962,24,1712.471418
13.690848,45,1712.816848
10.248859,43,1713.106629
27.565937,18,1713.261503
24.034716,14,1713.363902
25.972084,31,1713.630426
21.309223,43,1713.945945
16.507223,68,1714.443047
-13.104345,76,1715.045811
25.413987,25,1715.265829
18.424637,30,1715.472148
7.541496,70,1715.980638
26.866362,38,1716.2115-82.208556,198,1716.968127
-64.417451,111,1736.552984
23.649301,59,1736.868824
-28.062157,250,1737.721624
27.333136,22,1737.889433
-26.084351,12-80.423647,250,1739.306588
-28.039415,250,1740.768677
28.707794,18,1740.867647
9.818884,109,1741.494881
22.041765,36,1741.665302
27.017383,19-111.774931,250,1742.790592
27.705964,25,1742.98187
-198.686864,250,1744.432979
16.407702,72,1744.833959
7.854904,113,1745.760581
24.883288,30,1745.921061
27.650797,20,1746.040567
26.725311,28,1746.230829
-32.383261,105,1746.816523
29.114656,19,1746.939604
22.848631,17,1747.042255
19.268372,68,1747.445667
-34.597182,250,1765.703099
15.686059,158,1766.606048
-3.893219,53,1766.898954
26.766024,4,1766.915948
25.359701,22,1767.049122
21.393471,37,1767.246072
2.641473,58,1767.627896
27.614719,27,1767.83705
29.279355,16,1767.98033
20.845764,29,1768.201223
-25.586367,63,1768.6951
21.075711,71,1769.192565
29.502473,17,1769.331784
9.-6-30.29-61.443548,250,1770.753488
29.300843,15,17724.339204,65,1771.110568
17.-23.789674,250,1772.21222.2824.613184,35,1772.438-25.0489,250,1773.841258
28.3667313.538912,65,1773.23.92794.75581,73,1774.353-40.2-34.975893,250,1775.83221.40-37.79616,136,1776.615442
4.295573,146,1777.373577
28.442136,37,1777.582311
29.314374,26,1777.78-63.31-20.123537,250,1795.770048
-228.996588,250,1797.158682
24.934743,33,1797.343684
12.209253,38,1797.572964
-332.223917,250,1799.034478
-106.393172,250,1800.725667
29.893671,20,1800.855261
12.140636,56,1801.19041
25.947359,55,1801.493978
