#{"t_start": 1749338340.7525969, "env_id": "None"}
r,l,t
2915.459888,250,25983.578252
1848.61875,250,26007.882763
2853.541549,250,26031.531962
145.835749,3,26031.797354
3241.806177,250,26056.327085
2876.879745,250,26079.818046
1652.171897,250,26109.975037
1123.639454,72,26116.598335
3131.175847,250,26141.322898
2476.631301,250,26165.782508
1841.356521,250,26190.921027
2797.392044,250,26210.534276
2758.570662,250,26230.083316
3057.007147,250,26249.546438
1589.490532,250,26269.408463
2936.528481,250,26289.222176
2957.75811,250,26310.046734
3208.419035,250,26335.062047
3023.950963,250,26354.666262
2836.983179,250,26374.020309
2574.373754,250,26396.612872
3456.301264,250,26421.666738
2964.242843,250,26446.145119
145.690438,3,26446.436854
3425.757465,250,26471.371065
2915.342558,250,26495.970011
2835.869196,250,26519.929389
2736.400677,250,26544.434529
1779.027998,250,26571.964997
2860.090127,250,26597.414503
2826.594742,250,26621.368983
3189.884974,250,26645.843274
2958.12481,250,26673.068937
3549.205683,250,26703.80754
3515.573456,250,26728.77537
2056.320597,250,26754.908904
3383.931275,250,26775.775157
3194.837958,250,26797.743088
3504.89266,250,26823.210645
2194.834508,250,26846.259451
2572.570378,250,26873.126531
2460.164427,250,26896.490194
2970.92758,250,26919.455028
566.933442,34,26922.867881
1888.101218,130,26935.803173
2238.607429,250,26960.369398
2820.685639,250,26985.769251
3225.591964,250,27010.763942
3238.918748,250,27036.698462
284.810391,14,27038.211451
3099.000507,250,27063.210811
232.499146,10,27064.138875
3509.040108,250,27089.529975
2969.742748,250,27112.968952
3459.580519,250,27137.244251
2816.735823,250,27162.804638
531.868953,30,27165.663436
2663.206034,250,27190.446833
1956.789964,250,27214.333063
3217.09746,250,27237.741242
3067.972196,250,27266.62319
628.647879,41,27270.56857
3456.007638,250,27305.950587
2698.119916,250,27348.039482
3366.941143,250,27381.947327
2186.357545,250,27407.41943
2299.467394,250,27436.177931
3449.201231,250,27462.710014
2564.722373,250,27488.546226
2650.575573,250,27515.42631
3491.342197,250,27541.671386
708.97195,44,27546.544901
3226.282207,250,27576.231471
272.723014,13,27577.63733
